Land,AGS,Landkreis,Wahlberechtigte,Wähler,Ungültige.Erststimmen,Gültige.Erststimmen,CDU.Erststimmen,SPD.Erststimmen,FDP.Erststimmen,DIE LINKE.Erststimmen,GRÜNE.Erststimmen,CSU.Erststimmen,PIRATEN.Erststimmen,NPD.Erststimmen,Tierschutzpartei.Erststimmen,REP.Erststimmen,ÖDP.Erststimmen,FAMILIE.Erststimmen,Bündnis 21/RRP.Erststimmen,RENTNER.Erststimmen,BP.Erststimmen,PBC.Erststimmen,BüSo.Erststimmen,DIE VIOLETTEN.Erststimmen,MLPD.Erststimmen,"Volksabstimmung.Erststimmen",AfD.Erststimmen,BIG.Erststimmen,pro Deutschland.Erststimmen,FREIE WÄHLER.Erststimmen,PARTEI DER VERNUNFT.Erststimmen,Die PARTEI.Erststimmen,B.Erststimmen,BGD.Erststimmen,DKP.Erststimmen,NEIN!.Erststimmen,Übrige.Erststimmen,Ungültige.Zweitstimmen,Gültige.Zweitstimmen,CDU.Zweitstimmen,SPD.Zweitstimmen,FDP.Zweitstimmen,DIE LINKE.Zweitstimmen,GRÜNE.Zweitstimmen,CSU.Zweitstimmen,PIRATEN.Zweitstimmen,NPD.Zweitstimmen,Tierschutzpartei.Zweitstimmen,REP.Zweitstimmen,ÖDP.Zweitstimmen,FAMILIE.Zweitstimmen,Bündnis 21/RRP.Zweitstimmen,RENTNER.Zweitstimmen,BP.Zweitstimmen,PBC.Zweitstimmen,BüSo.Zweitstimmen,DIE VIOLETTEN.Zweitstimmen,MLPD.Zweitstimmen,Volksabstimmung.Zweitstimmen,PSG.Zweitstimmen,AfD.Zweitstimmen,BIG.Zweitstimmen,pro Deutschland.Zweitstimmen,DIE RECHTE.Zweitstimmen,DIE FRAUEN.Zweitstimmen,FREIE WÄHLER.Zweitstimmen,"Nichtwähler.Zweitstimmen",PARTEI DER VERNUNFT.Zweitstimmen,Die PARTEI.Zweitstimmen
NW,5166,Viersen,227631,167490,1886,165604,87764,47198,3857,7998,8880,0,3466,1684,0,0,0,0,0,0,0,0,0,0,0,0,4182,0,0,575,0,0,0,0,0,0,0,1693,165797,76747,44103,10493,8897,11106,0,3464,1557,0,145,204,0,99,0,0,0,37,0,32,355,43,6806,105,303,20,0,457,159,113,552
NW,5170,Wesel,360651,266934,3323,263611,104981,111489,4964,14334,13588,0,6119,2299,0,0,0,0,490,0,0,0,0,0,215,0,4510,0,0,346,0,276,0,0,0,0,0,2743,264191,96770,97730,11593,17071,17291,0,5373,3255,0,412,255,0,324,0,0,0,62,0,122,449,65,10271,225,803,63,0,546,280,193,1038
NW,5314,"Bonn, Stadt",226487,175014,2143,172871,64778,65955,10416,7523,14797,0,4113,0,0,0,0,0,0,0,0,0,0,0,0,0,4382,0,0,0,0,907,0,0,0,0,0,1775,173239,62844,44909,14418,10988,23686,0,4418,801,0,92,293,0,47,0,0,0,25,0,42,197,21,7389,955,358,19,0,309,217,132,1079
NW,5315,"Köln, Stadt",722435,523763,5552,518211,188629,191858,12606,33586,63804,0,11199,4942,0,0,0,0,0,0,0,0,480,0,269,0,7724,0,0,2393,0,721,0,0,0,0,0,4365,519398,171386,154707,31284,42054,73400,0,13256,3329,0,497,901,0,226,0,0,0,170,0,270,804,112,18417,934,1388,59,0,1379,1008,383,3434
NW,5316,"Leverkusen, Stadt",117980,84980,1222,83758,36814,32942,2004,3955,4770,0,0,1370,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,966,0,808,0,0,0,0,0,971,84009,33172,26993,4373,4919,6486,0,1922,934,0,102,96,0,39,0,0,0,18,0,67,180,13,3225,110,270,12,0,398,120,47,513
NW,5334,Städteregion Aachen,408308,299023,4503,294520,127796,104542,6710,17643,21027,0,9084,2896,0,1256,0,0,0,0,0,0,0,0,0,0,2961,0,0,605,0,0,0,0,0,0,0,3521,295502,115056,89329,16349,20750,27705,0,8381,2377,0,908,434,0,117,0,0,0,47,0,51,475,44,9486,234,480,101,0,1106,374,195,1503
NW,5358,Düren,199550,145541,2765,142776,71903,48849,2722,7288,6951,0,4867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,2070,143471,63532,42549,7102,8120,8729,0,3478,1565,0,183,148,0,74,0,0,0,35,0,31,373,40,5732,67,311,46,0,344,238,122,652
NW,5362,Rhein-Erft-Kreis,344341,254633,8143,246490,116124,88473,7502,10937,14238,0,8206,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5579,249054,105259,76374,14319,12809,17746,0,5300,2435,0,321,305,0,151,0,0,0,54,0,36,564,55,9315,286,906,78,0,991,420,307,1023
NW,5366,Euskirchen,148648,106555,1992,104563,56233,28906,3989,5049,5650,0,3157,1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403,105152,49317,25697,7527,5532,7062,0,2391,1036,0,115,129,0,51,0,0,0,16,0,18,316,22,4528,35,283,15,0,332,170,130,430
NW,5370,Heinsberg,188266,134521,2205,132316,70649,37444,2921,5720,7511,0,3310,1718,0,0,0,0,0,0,0,0,0,0,0,0,3043,0,0,0,0,0,0,0,0,0,0,1882,132639,65417,34895,6543,6915,7336,0,3019,1427,0,254,145,0,77,0,0,0,29,0,18,231,44,4652,60,251,26,0,437,195,112,556
NW,5374,Oberbergischer Kreis,209414,150899,1983,148916,77800,44773,3226,6373,7675,0,2769,1491,0,0,0,0,0,0,0,0,0,0,0,0,4455,0,0,0,0,0,0,0,0,0,354,1953,148946,67437,40185,8446,8055,10347,0,2849,1329,0,152,262,0,72,0,0,0,18,0,26,363,32,7487,80,473,21,0,364,189,130,629
NW,5378,Rheinisch-Bergischer Kreis,216414,169131,1527,167604,98017,41894,2937,6884,11472,0,0,1241,0,0,0,0,0,0,0,0,0,0,0,0,4713,0,0,0,0,0,0,0,0,0,446,1411,167720,73278,43721,11676,8473,15113,0,3311,1149,0,155,265,0,79,0,0,0,25,0,30,294,24,7945,119,348,28,0,463,297,153,774
NW,5382,Rhein-Sieg-Kreis,448168,337288,4441,332847,169614,94369,9230,13391,22627,0,6623,2825,0,0,0,0,0,0,0,0,0,0,0,1748,10577,0,0,1843,0,0,0,0,0,0,0,3631,333657,148047,85636,24264,16929,28122,0,6934,2555,0,259,508,0,178,0,0,0,44,0,36,1230,55,14876,298,614,30,0,1119,368,253,1302
NW,5512,"Bottrop, Stadt",89657,64286,824,63462,21447,31132,826,3287,2168,0,1501,0,0,0,756,0,0,0,0,0,0,0,144,0,2201,0,0,0,0,0,0,0,0,0,0,698,63588,21102,26710,2025,4074,3500,0,1231,1023,0,147,355,0,26,0,0,0,10,0,73,108,28,2485,79,211,18,0,71,58,37,217
NW,5513,"Gelsenkirchen, Stadt",181476,118452,1608,116844,33460,58967,1933,7112,4270,0,2670,2833,0,0,0,0,0,0,0,0,0,0,493,0,4405,0,0,701,0,0,0,0,0,0,0,1504,116948,32380,51514,3468,8880,6413,0,2569,2562,0,463,82,0,81,0,0,0,17,0,398,205,22,5553,455,702,48,0,448,120,112,456
NW,5515,"Münster, Stadt",227762,180093,1527,178566,69352,63296,10222,7620,19767,0,3582,0,0,0,752,0,0,0,0,0,0,0,0,0,3651,0,0,0,0,0,0,0,0,0,324,1291,178802,67626,48579,12119,11254,27118,0,4037,490,0,54,595,0,52,0,0,0,21,0,51,123,27,5236,59,139,23,0,195,218,113,673
NW,5554,Borken,275979,206763,2006,204757,115986,56859,4902,6565,11993,0,4228,0,0,0,0,0,0,0,0,0,0,0,0,0,4224,0,0,0,0,0,0,0,0,0,0,1562,205201,109507,52647,10762,7711,11980,0,3483,1301,0,147,206,0,80,0,0,0,21,0,26,243,31,5675,39,230,20,0,309,169,100,514
NW,5558,Coesfeld,170708,133599,1141,132458,74334,35477,3481,4406,9024,0,2585,0,0,0,0,430,0,0,0,0,0,0,0,0,2721,0,0,0,0,0,0,0,0,0,0,1037,132562,66480,34086,7402,5522,10576,0,2353,746,0,102,162,0,58,0,0,0,11,0,21,158,28,3775,17,228,13,0,240,82,78,424
NW,5562,Recklinghausen,480075,343667,5208,338459,122694,152033,6094,19479,16020,0,8872,4344,0,0,230,0,0,0,0,0,0,0,437,0,7250,0,0,0,0,0,0,0,0,0,1006,4116,339551,117899,134538,11983,21824,20074,0,7599,4445,0,636,393,0,203,0,0,0,76,0,295,717,123,14507,494,1178,143,0,557,431,280,1156
NW,5566,Steinfurt,337572,254202,2489,251713,124121,87276,5510,9488,14799,0,4689,1021,0,0,0,31,0,0,0,0,0,0,0,0,4778,0,0,0,0,0,0,0,0,0,0,2251,251951,114287,79130,12335,11566,18582,0,4519,1596,0,183,265,0,91,0,0,0,31,0,37,260,40,6962,98,216,36,0,527,230,175,785
NW,5570,Warendorf,210355,158085,1684,156401,80272,50056,3533,5488,9300,0,3163,1134,0,0,0,0,0,0,0,0,0,0,0,0,3455,0,0,0,0,0,0,0,0,0,0,1552,156533,73764,45609,8486,6858,11305,0,3123,1090,0,122,178,0,53,0,0,0,25,0,23,223,29,4571,53,147,4,0,378,93,70,329
NW,5711,"Bielefeld, Stadt",238358,172886,2397,170489,63312,64992,3374,11885,18298,0,4411,0,0,0,0,0,0,0,0,0,0,0,0,0,4217,0,0,0,0,0,0,0,0,0,0,2006,170880,60120,55842,6765,14496,19883,0,4061,1204,0,127,262,0,61,0,0,0,39,0,97,305,48,5824,189,324,32,0,214,182,91,714
NW,5754,Gütersloh,262477,190633,2339,188294,95022,62368,3570,7890,10648,0,3622,148,0,0,0,0,343,0,0,0,0,0,0,0,4661,0,0,0,0,0,0,0,0,0,22,2077,188556,87417,53770,9253,9347,14915,0,3512,1435,0,155,406,0,172,0,0,0,23,0,20,257,47,6078,118,272,20,0,511,193,127,508
NW,5758,Herford,193511,137647,2118,135529,54599,56655,4805,7323,6904,0,3992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,0,0,0,0,0,0,379,1611,136036,52974,48056,5609,7999,10359,0,2864,1086,0,180,167,0,63,0,0,0,28,0,34,231,23,4808,62,281,19,0,538,153,90,412
NW,5762,Höxter,114147,84156,1242,82914,47550,21893,1508,2939,3662,0,1528,732,0,0,553,0,0,0,0,0,0,0,0,0,2145,0,0,316,0,0,0,0,0,0,88,1106,83050,42941,21246,4193,3716,4537,0,1501,687,0,50,276,0,36,0,0,0,9,0,10,111,16,3005,30,99,14,0,274,71,56,172
NW,5766,Lippe,271671,197546,2815,194731,79115,77200,4321,8575,12165,0,4140,580,0,0,140,0,0,0,0,0,0,0,0,0,5013,0,0,1638,0,0,0,0,0,0,1844,2404,195142,76355,68044,8928,10547,14852,0,3850,1521,0,177,257,0,83,0,0,0,31,0,39,348,49,7298,121,365,34,0,1321,147,130,645
NW,5770,Minden-Lübbecke,243969,171805,2477,169328,77659,68168,3584,7326,7228,0,4461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,62,1855,169950,69915,58034,7829,8524,12465,0,3379,1117,0,270,170,0,74,0,0,0,17,0,32,309,40,6194,44,295,31,0,481,163,108,459
NW,5774,Paderborn,227078,161238,1923,159315,94423,36564,3021,6480,10403,0,3465,1294,0,0,0,0,0,0,0,0,0,0,0,0,3219,0,0,0,0,0,0,0,0,0,446,1835,159403,81916,36911,8047,8423,11506,0,3368,1237,0,120,259,0,70,0,0,0,29,0,17,232,25,5756,113,216,23,0,455,173,113,394
NW,5911,"Bochum, Stadt",279860,202344,3688,198656,67991,90092,2712,13908,13431,0,6041,4041,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,2436,199908,59659,79434,7227,15896,18334,0,5082,2722,0,263,318,0,107,0,0,0,42,0,240,356,55,7697,236,546,74,0,373,241,101,905
NW,5913,"Dortmund, Stadt",420647,286534,3412,283122,88998,130407,4896,18175,20270,0,7811,4880,0,0,0,0,203,0,0,0,0,0,254,0,5188,0,0,1852,0,0,0,0,0,0,188,3047,283487,82316,111863,11246,22221,27155,0,7400,3788,0,317,297,0,217,0,0,0,48,0,225,601,65,11631,399,554,175,0,1046,290,259,1374
NW,5914,"Hagen, Stadt der FernUniversität",136908,91855,1772,90083,28876,43752,3398,5203,3895,0,2435,1962,0,0,0,0,364,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,1152,90703,31370,33795,3874,6410,5948,0,2013,1093,0,246,110,0,125,0,0,0,15,0,75,213,22,3948,99,584,13,0,197,117,76,360
NW,5915,"Hamm, Stadt",128218,89383,1292,88091,35757,37070,2065,4738,4310,0,2087,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,0,0,0,0,0,0,0,996,88387,33474,33562,3424,5509,5226,0,1782,1027,0,182,48,0,33,0,0,0,8,0,22,151,20,2717,131,269,62,0,308,63,66,303
NW,5916,"Herne, Stadt",115053,78613,1574,77039,23677,37369,1251,5923,4086,0,2346,2139,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,1206,77407,21938,34208,2163,6288,4608,0,1899,1419,0,346,75,0,51,0,0,0,18,0,103,156,21,3072,184,291,28,0,130,98,58,253
NW,5954,Ennepe-Ruhr-Kreis,257169,190077,2720,187357,67983,80489,4246,9721,13590,0,4499,2383,0,0,0,0,150,0,0,0,0,0,303,0,3993,0,0,0,0,0,0,0,0,0,0,2185,187892,63986,70531,8707,11908,15929,0,4200,1759,0,216,236,0,128,0,0,0,24,0,177,314,48,7604,186,483,60,0,373,218,112,693
NW,5958,Hochsauerlandkreis,205948,151727,2123,149604,83952,44682,2878,6159,6308,0,3280,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,0,0,0,0,0,0,0,1681,150046,74530,42054,7625,7055,7161,0,2940,1269,0,160,173,0,85,0,0,0,20,0,22,319,39,5140,43,278,22,0,533,131,88,359
NW,5962,Märkischer Kreis,313028,218991,2563,216428,92139,87882,4531,10174,7222,0,4490,2856,0,0,0,0,0,0,0,0,0,0,0,0,6789,0,0,345,0,0,0,0,0,0,0,2474,216517,89552,69679,10400,12629,12493,0,4765,2508,0,384,237,0,165,0,0,0,34,0,58,555,57,10273,208,471,37,0,695,266,166,885
NW,5966,Olpe,103997,76675,764,75911,44540,20650,1847,2387,2408,0,1318,710,0,0,0,0,0,0,0,0,0,0,0,0,1851,0,0,200,0,0,0,0,0,0,0,717,75958,41421,18641,3725,2947,3204,0,1227,686,0,88,101,0,38,0,0,0,11,0,11,120,18,3000,56,121,10,0,199,62,44,228
NW,5970,Siegen-Wittgenstein,215751,156569,1812,154757,70833,56510,3383,6891,7808,0,2732,1856,0,0,0,0,0,0,0,0,0,0,0,0,4744,0,0,0,0,0,0,0,0,0,0,1673,154896,64307,49563,7327,8920,9937,0,2722,1759,0,269,286,0,55,0,0,0,22,0,41,312,35,7653,406,312,30,0,243,146,101,450
NW,5974,Soest,232311,167911,2435,165476,82394,55127,3870,8267,9868,0,3996,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1765,166146,74380,50439,8218,8721,11565,0,3410,1321,0,180,204,0,86,0,0,0,32,0,25,333,52,5711,91,330,59,0,229,192,101,467
NW,5978,Unna,309941,226074,2977,223097,81547,102391,3888,12288,12182,0,5378,3607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1816,0,0,0,0,0,0,0,2454,223620,74304,90103,8579,14017,16331,0,4872,2542,0,238,200,0,126,0,0,0,53,0,99,456,44,8331,277,550,59,0,1257,207,166,809
HE,6411,"Darmstadt, Wissenschaftsstadt",104846,77881,1602,76279,23904,27990,1928,4669,11901,0,2602,486,0,0,0,0,0,0,0,0,0,0,0,0,2799,0,0,0,0,0,0,0,0,0,0,1475,76406,23789,20896,3859,6199,13613,0,2874,447,0,110,0,0,0,0,0,0,27,0,55,0,26,3575,0,47,0,0,347,0,0,542
HE,6412,"Frankfurt am Main, Stadt",414972,293489,5993,287496,109431,90978,9559,19827,34059,0,5924,2163,0,772,0,0,0,0,0,0,278,0,0,0,5155,0,0,2574,0,2094,0,0,0,0,4682,5588,287901,97081,76466,20188,24462,41563,0,6543,1879,0,685,0,0,0,0,0,0,172,0,110,0,131,14652,0,258,0,0,1836,0,0,1875
HE,6413,"Offenbach am Main, Stadt",66773,43785,1384,42401,16303,14148,1382,3610,3968,0,1263,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,0,0,0,0,0,0,0,1168,42617,14271,11699,2168,3821,5312,0,1251,663,0,281,0,0,0,0,0,0,19,0,8,0,37,2402,0,70,0,0,354,0,0,261
HE,6414,"Wiesbaden, Landeshauptstadt",189698,132335,2705,129630,56466,45311,3296,6097,9784,0,2224,941,0,0,0,0,0,0,0,0,335,0,0,0,5176,0,0,0,0,0,0,0,0,0,0,2652,129683,50187,36041,8801,7668,15133,0,2531,865,0,352,0,0,0,0,0,0,151,0,52,0,38,6550,0,124,0,0,665,0,0,525
HE,6431,Bergstraße,199685,148381,3252,145129,70131,46099,2795,5730,8222,0,2779,1635,0,0,0,0,0,0,0,0,0,0,0,0,6129,0,0,1609,0,0,0,0,0,0,0,3822,144559,61337,39838,7975,7025,12520,0,2951,1589,0,617,0,0,0,0,0,0,67,0,32,0,62,8134,0,182,0,0,1602,0,0,628
HE,6432,Darmstadt-Dieburg,213250,162282,4605,157677,64632,58467,4186,7250,12911,0,4397,1844,0,0,0,0,0,0,0,0,0,0,0,0,3990,0,0,0,0,0,0,0,0,0,0,4460,157822,60354,46391,8100,8872,17114,0,4176,1552,0,381,0,0,0,0,0,0,77,0,67,0,80,8670,0,221,0,0,1024,0,0,743
HE,6433,Groß-Gerau,174002,127383,4079,123304,52087,46942,2489,7645,9502,0,4639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3694,123689,45389,37781,5762,7693,13129,0,2989,1430,0,509,0,0,0,0,0,0,52,0,76,0,61,6939,0,200,0,0,1036,0,0,643
HE,6434,Hochtaunuskreis,164977,130185,2584,127601,65390,32261,5527,4881,10235,0,2139,756,0,389,0,0,0,0,0,0,0,0,0,0,6023,0,0,0,0,0,0,0,0,0,0,2505,127680,56153,27994,11738,5594,12609,0,2075,701,0,423,0,0,0,0,0,0,39,0,15,0,32,9006,0,124,0,0,688,0,0,489
HE,6435,Main-Kinzig-Kreis,300303,218728,7168,211560,98847,72830,5067,11672,11954,0,5433,4709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048,0,0,0,0,0,6578,212150,85862,59401,11075,12372,17961,0,4356,3355,0,1097,0,0,0,0,0,0,118,0,46,0,112,13059,0,338,0,0,1705,0,0,1293
HE,6436,Main-Taunus-Kreis,165510,130247,3440,126807,65473,35135,5101,5545,10719,0,3276,1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2718,127529,55420,29250,10134,5573,12914,0,2424,894,0,241,0,0,0,0,0,0,49,0,34,0,55,8825,0,138,0,0,1101,0,0,477
HE,6437,Odenwaldkreis,72165,52738,1984,50754,22351,18773,1161,2923,3210,0,1354,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1842,50896,19374,15937,2438,3154,4210,0,1083,673,0,330,0,0,0,0,0,0,28,0,36,0,28,2943,0,60,0,0,363,0,0,239
HE,6438,Offenbach,238993,179617,5278,174339,86460,52012,4606,8759,13116,0,4476,2691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2219,0,0,0,0,0,0,0,4576,175041,74005,43948,11180,9484,16963,0,3785,1717,0,591,0,0,0,0,0,0,61,0,46,0,64,10437,0,269,0,0,1613,0,0,878
HE,6439,Rheingau-Taunus-Kreis,138232,107320,2342,104978,53541,31670,2560,3995,6193,0,1848,800,0,0,0,0,0,0,0,0,0,0,0,0,4371,0,0,0,0,0,0,0,0,0,0,2417,104903,46154,26761,7099,4673,10020,0,1910,836,0,224,0,0,0,0,0,0,37,0,30,0,48,5951,0,116,0,0,646,0,0,398
HE,6440,Wetteraukreis,224114,166073,4756,161317,75521,52224,4269,7941,11280,0,4003,3657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2422,0,0,0,0,0,0,0,4330,161743,65501,44800,9239,8449,14519,0,3276,2939,0,259,0,0,0,0,0,0,132,0,30,0,82,9671,0,222,0,0,1832,0,0,792
HE,6531,Gießen,195638,143130,3822,139308,60826,49614,4166,7327,10805,0,3696,2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,3396,139734,53098,41316,6964,9322,14215,0,3055,1728,0,247,0,0,0,0,0,0,87,0,40,0,70,6918,0,176,0,0,1797,0,0,701
HE,6532,Lahn-Dill-Kreis,192843,132923,3693,129230,62819,43960,2728,5996,7613,0,2958,2670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,3501,129422,54660,38980,5653,6716,9262,0,2305,2085,0,262,0,0,0,0,0,0,57,0,35,0,57,7531,0,196,0,0,1107,0,0,516
HE,6533,Limburg-Weilburg,130580,93067,2379,90688,46223,27448,1876,3716,4489,0,1529,1062,0,78,0,0,0,0,0,0,0,0,0,0,4267,0,0,0,0,0,0,0,0,0,0,2453,90614,41292,24715,4602,4214,6159,0,1514,1072,0,168,0,0,0,0,0,0,36,0,16,0,33,5604,0,104,0,0,779,0,0,306
HE,6534,Marburg-Biedenkopf,184686,130945,2943,128002,50683,55982,2229,6746,7595,0,2581,1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,0,0,0,0,0,3036,127909,46993,42749,5111,8720,13443,0,2206,1034,0,313,0,0,0,0,0,0,47,0,26,0,62,5858,0,109,0,0,593,0,0,645
HE,6535,Vogelsbergkreis,87084,63577,2204,61373,28728,21837,1647,3093,3390,0,1332,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1972,61605,24755,19108,3271,3336,4454,0,1064,992,0,132,0,0,0,0,0,0,34,0,24,0,35,3333,0,64,0,0,759,0,0,244
HE,6611,"Kassel, documenta-Stadt",142558,97623,2891,94732,31818,35492,2050,9416,12039,0,3110,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,568,2296,95327,28003,30040,3882,9883,14267,0,2538,662,0,96,0,0,0,0,0,0,31,0,130,0,43,4599,0,89,0,0,520,0,0,544
HE,6631,Fulda,169080,123959,3370,120589,73724,27178,2847,5227,6445,0,2776,2392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900,121059,65276,24218,5700,5245,7900,0,2210,1742,0,346,0,0,0,0,0,0,47,0,22,0,58,7020,0,131,0,0,677,0,0,467
HE,6632,Hersfeld-Rotenburg,96830,70343,2422,67921,28718,28657,1195,3534,3030,0,1206,1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2115,68228,25618,24865,2637,3674,4289,0,990,1397,0,88,0,0,0,0,0,0,29,0,30,0,29,3739,0,73,0,0,522,0,0,248
HE,6633,Kassel,191012,144237,5448,138789,51848,62143,2880,8297,9489,0,3436,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,610,4547,139690,46470,54063,5344,8383,12180,0,2410,1261,0,233,0,0,0,0,0,0,53,0,55,0,89,7486,0,156,0,0,922,0,0,585
HE,6634,Schwalm-Eder-Kreis,145635,109377,3924,105453,40144,46212,2121,5366,6112,0,2019,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1903,0,0,0,0,0,0,0,3786,105591,36369,39851,4707,5758,8040,0,1732,1193,0,146,0,0,0,0,0,0,37,0,24,0,48,5767,0,122,0,0,1364,0,0,433
HE,6635,Waldeck-Frankenberg,126432,89755,2736,87019,40470,31492,2725,4130,5289,0,2007,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,212,2487,87268,35329,27750,5140,4454,6767,0,1443,793,0,189,0,0,0,0,0,0,23,0,21,0,38,4293,0,102,0,0,638,0,0,288
HE,6636,Werra-Meißner-Kreis,83373,61103,2210,58893,22668,25973,1318,3743,3303,0,1077,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2078,59025,20254,22048,2377,3910,4579,0,964,616,0,82,0,0,0,0,0,0,26,0,11,0,26,3357,0,63,0,0,439,0,0,273
RP,7111,"Koblenz, Stadt",85008,59974,1229,58745,26504,18699,1714,3114,5305,0,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0,0,0,0,0,728,59246,25379,15596,3404,3524,5668,0,1547,314,0,55,176,0,0,0,0,0,0,0,12,0,0,2705,0,128,0,0,642,0,96,0
RP,7131,Ahrweiler,100486,75639,1670,73969,42343,18865,1954,3454,4271,0,2367,0,0,0,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,74623,37355,16409,4750,3540,5118,0,1621,563,0,89,281,0,0,0,0,0,0,0,16,0,0,4056,0,148,0,0,536,0,141,0
RP,7132,Altenkirchen (Westerwald),101640,72447,1360,71087,33043,26999,1803,3283,2545,0,1422,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0,0,0,0,0,0,0,1028,71419,32813,20638,3244,3831,4151,0,1342,754,0,125,121,0,0,0,0,0,0,0,37,0,0,3486,0,141,0,0,571,0,165,0
RP,7133,Bad Kreuznach,121082,87684,2191,85493,35789,33129,2612,4320,4347,0,2138,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,0,0,0,0,0,0,280,1556,86128,35392,26840,5002,4646,6038,0,1619,895,0,148,193,0,0,0,0,0,0,0,19,0,0,4130,0,173,0,0,868,0,165,0
RP,7134,Birkenfeld,66391,44615,1218,43397,17535,15392,1155,2368,1386,0,858,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3472,0,0,0,0,0,0,615,939,43676,17943,13868,2234,2839,2183,0,775,539,0,62,60,0,0,0,0,0,0,0,13,0,0,2050,0,115,0,0,877,0,118,0
RP,7135,Cochem-Zell,50837,37930,943,36987,22525,8540,927,1599,1347,0,728,349,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,799,0,0,0,0,0,0,0,653,37277,20832,7817,2193,1541,1783,0,653,297,0,46,108,0,0,0,0,0,0,0,6,0,0,1488,0,70,0,0,361,0,82,0
RP,7137,Mayen-Koblenz,166969,120645,2651,117994,62724,35193,2709,5082,6837,0,3298,0,0,0,724,0,0,0,0,0,0,0,0,0,0,0,0,1427,0,0,0,0,0,0,0,1741,118904,57173,31839,5989,5350,7524,0,2312,908,0,204,359,0,0,0,0,0,0,0,27,0,0,5686,0,219,0,0,1095,0,219,0
RP,7138,Neuwied,138693,101089,1887,99202,46742,36454,2103,4372,4234,0,1996,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2109,0,0,0,0,0,0,0,1352,99737,45192,28228,4779,5134,6510,0,1907,856,0,137,201,0,0,0,0,0,0,0,31,0,0,5273,0,214,0,0,1086,0,189,0
RP,7140,Rhein-Hunsrück-Kreis,80609,59239,1416,57823,29172,17831,2159,2617,2491,0,1250,645,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,1243,0,0,0,0,0,0,0,1106,58133,26705,15828,3617,2904,3621,0,1120,527,0,90,244,0,0,0,0,0,0,0,20,0,0,2516,0,147,0,0,651,0,143,0
